0 min;;10 min;;20 min;;30 min;;40 min;;50 min;;60 min;;90 min;;120 min;;
Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;
366,0063782;0,6905609369;366,0063782;0,1865573972;366,0063782;0,0350243859;366,0063782;-0,004167512991;366,0063782;-0,02057102695;366,0063782;-0,02775462531;366,0063782;-0,02590212785;366,0063782;-0,03720920533;366,0063782;-0,05274807662;
364,9968567;0,6690763831;364,9968567;0,1806280613;364,9968567;0,03334688768;364,9968567;-0,005385541357;364,9968567;-0,0214995034;364,9968567;-0,02844503522;364,9968567;-0,02619165368;364,9968567;-0,03769160807;364,9968567;-0,05335196853;
363,9872131;0,6477684975;363,9872131;0,1749811023;363,9872131;0,03197761625;363,9872131;-0,006003412884;363,9872131;-0,02176430635;363,9872131;-0,02878287807;363,9872131;-0,02653617226;363,9872131;-0,03776479512;363,9872131;-0,05400943011;
363,0162659;0,6261748672;363,0162659;0,1695458442;363,0162659;0,03030324727;363,0162659;-0,006893059239;363,0162659;-0,02249772847;363,0162659;-0,02904724702;363,0162659;-0,02690591663;363,0162659;-0,03829943761;363,0162659;-0,05420546979;
362,0063477;0,6069473624;362,0063477;0,1634705067;362,0063477;0,0291406326;362,0063477;-0,007245434914;362,0063477;-0,0227002129;362,0063477;-0,02926717512;362,0063477;-0,0268997848;362,0063477;-0,03804206476;362,0063477;-0,05441356823;
360,9962463;0,587815702;360,9962463;0,1581293046;360,9962463;0,02647740021;360,9962463;-0,01016789861;360,9962463;-0,02525103837;360,9962463;-0,03152655438;360,9962463;-0,02896342054;360,9962463;-0,04048286378;360,9962463;-0,05643837526;
359,9860229;0,5704765916;359,9860229;0,1529725045;359,9860229;0,02502191626;359,9860229;-0,01075052377;359,9860229;-0,02553113736;359,9860229;-0,03178170696;359,9860229;-0,02912602387;359,9860229;-0,04038437083;359,9860229;-0,05614376813;
359,0145264;0,5500596166;359,0145264;0,1480240822;359,0145264;0,02354486473;359,0145264;-0,01165525615;359,0145264;-0,02638662793;359,0145264;-0,032569848;359,0145264;-0,02987090684;359,0145264;-0,04100390151;359,0145264;-0,05668344349;
358,0039673;0,5305147171;358,0039673;0,1425582767;358,0039673;0,0228350237;358,0039673;-0,01136091538;358,0039673;-0,02603092231;358,0039673;-0,0319865942;358,0039673;-0,02927496843;358,0039673;-0,04053540155;358,0039673;-0,05612643436;
356,9933472;0,5125319958;356,9933472;0,13695696;356,9933472;0,01994343102;356,9933472;-0,01420580409;356,9933472;-0,02827189304;356,9933472;-0,03418965638;356,9933472;-0,03100037761;356,9933472;-0,04244230315;356,9933472;-0,05831135437;
355,9825134;0,4938535094;355,9825134;0,13207075;355,9825134;0,01907799207;355,9825134;-0,01429363061;355,9825134;-0,02830007672;355,9825134;-0,03399260342;355,9825134;-0,03085843846;355,9825134;-0,04215373471;355,9825134;-0,05817706883;
355,010437;0,4769771397;355,010437;0,1272469908;355,010437;0,01747894101;355,010437;-0,01549791452;355,010437;-0,02924650908;355,010437;-0,03500267491;355,010437;-0,03163756803;355,010437;-0,04292718321;355,010437;-0,05856626853;
353,9993591;0,4601325095;353,9993591;0,1219415665;353,9993591;0,0163022168;353,9993591;-0,015885856;353,9993591;-0,02945714444;353,9993591;-0,03487632424;353,9993591;-0,03158370033;353,9993591;-0,0430216752;353,9993591;-0,05881370977;
352,9881287;0,4413575232;352,9881287;0,1171247289;352,9881287;0,01455863938;352,9881287;-0,01764002442;352,9881287;-0,03083278425;352,9881287;-0,0362915583;352,9881287;-0,03262580186;352,9881287;-0,04412058741;352,9881287;-0,05976069346;
352,015625;0,4227794409;352,015625;0,1126631722;352,015625;0,01327025983;352,015625;-0,01815154962;352,015625;-0,03101575375;352,015625;-0,03643863276;352,015625;-0,03295272961;352,015625;-0,04408980906;352,015625;-0,05972969905;
351,0040894;0,4074668884;351,0040894;0,1080946848;351,0040894;0,01227405667;351,0040894;-0,01881261915;351,0040894;-0,03151509538;351,0040894;-0,03675509617;351,0040894;-0,03313485533;351,0040894;-0,04461228848;351,0040894;-0,06013729796;
349,9924316;0,3925856054;349,9924316;0,1040514484;349,9924316;0,01143145934;349,9924316;-0,01964936964;349,9924316;-0,03205993399;349,9924316;-0,03734651953;349,9924316;-0,03361581266;349,9924316;-0,04496173561;349,9924316;-0,06029120833;
348,9806213;0,376661092;348,9806213;0,09925203025;348,9806213;0,009351610206;348,9806213;-0,02047700435;348,9806213;-0,03322373331;348,9806213;-0,03829327598;348,9806213;-0,03439063951;348,9806213;-0,04566720128;348,9806213;-0,06105374172;
348,0075989;0,3613820672;348,0075989;0,09572520852;348,0075989;0,008901858702;348,0075989;-0,02060391195;348,0075989;-0,03287497908;348,0075989;-0,03779184818;348,0075989;-0,03385839239;348,0075989;-0,04549696669;348,0075989;-0,06049515307;
346,9955444;0,3456577063;346,9955444;0,09158717841;346,9955444;0,00756329624;346,9955444;-0,02140775137;346,9955444;-0,03369439021;346,9955444;-0,03837996721;346,9955444;-0,03471801057;346,9955444;-0,04572214559;346,9955444;-0,06045691296;
345,9832764;0,3323084712;345,9832764;0,08808204532;345,9832764;0,006718686316;345,9832764;-0,0219143685;345,9832764;-0,03397326171;345,9832764;-0,03877182677;345,9832764;-0,03457077965;345,9832764;-0,04620128497;345,9832764;-0,06081567705;
345,0098572;0,3204396963;345,0098572;0,08464781195;345,0098572;0,005616555922;345,0098572;-0,02266861685;345,0098572;-0,03484259173;345,0098572;-0,03929870576;345,0098572;-0,03501017392;345,0098572;-0,04643223807;345,0098572;-0,06099238247;
343,997345;0,3059415817;343,997345;0,08092812449;343,997345;0,004495767411;343,997345;-0,02382037975;343,997345;-0,03583538905;343,997345;-0,04013771936;343,997345;-0,03574680537;343,997345;-0,04715208709;343,997345;-0,0611377582;
342,9847107;0,2921429574;342,9847107;0,07794766128;342,9847107;0,00372340763;342,9847107;-0,02428728156;342,9847107;-0,03575114533;342,9847107;-0,04011039063;342,9847107;-0,03560063988;342,9847107;-0,04741321877;342,9847107;-0,06112368405;
342,0108643;0,280479908;342,0108643;0,0749969855;342,0108643;0,002939778846;342,0108643;-0,02465605736;342,0108643;-0,0357700251;342,0108643;-0,04010260105;342,0108643;-0,03556424379;342,0108643;-0,04732557386;342,0108643;-0,06066037342;
340,9979858;0,2694377601;340,9979858;0,07173479348;340,9979858;0,001893304754;340,9979858;-0,02506484091;340,9979858;-0,03627789021;340,9979858;-0,04058081284;340,9979858;-0,03594597429;340,9979858;-0,04772215337;340,9979858;-0,06083147228;
339,9848938;0,2588271201;339,9848938;0,0698120147;339,9848938;0,00224888348;339,9848938;-0,02467801981;339,9848938;-0,03597223386;339,9848938;-0,0400230512;339,9848938;-0,03564675897;339,9848938;-0,04691584781;339,9848938;-0,06018854678;
339,0106812;0,2479790449;339,0106812;0,06736124307;339,0106812;0,001758052735;339,0106812;-0,02450889722;339,0106812;-0,03568762913;339,0106812;-0,03993154317;339,0106812;-0,03532462195;339,0106812;-0,04698712751;339,0106812;-0,05974603072;
337,997345;0,2375223637;337,997345;0,06490152329;337,997345;0,001583090751;337,997345;-0,02470726892;337,997345;-0,0358078815;337,997345;-0,03999571502;337,997345;-0,03497387469;337,997345;-0,04673443362;337,997345;-0,05944151431;
336,9838867;0,2266501486;336,9838867;0,06289061904;336,9838867;0,001018018927;336,9838867;-0,02468672581;336,9838867;-0,03581145778;336,9838867;-0,03984345868;336,9838867;-0,03476350754;336,9838867;-0,04664953798;336,9838867;-0,05876632035;
336,0092468;0,2166217119;336,0092468;0,06176372617;336,0092468;0,001585688791;336,0092468;-0,02386786789;336,0092468;-0,03487192839;336,0092468;-0,03865187243;336,0092468;-0,03367675841;336,0092468;-0,04561803117;336,0092468;-0,05815515295;
334,9955139;0,2072708309;334,9955139;0,06013689563;334,9955139;0,001749579795;334,9955139;-0,02365121804;334,9955139;-0,034309607;334,9955139;-0,03851179406;334,9955139;-0,03327845037;334,9955139;-0,0451162681;334,9955139;-0,0575870648;
333,9816589;0,198179692;333,9816589;0,05896377191;333,9816589;0,002301343717;333,9816589;-0,02265878953;333,9816589;-0,03362865373;333,9816589;-0,03746654838;333,9816589;-0,03209455684;333,9816589;-0,04440728948;333,9816589;-0,0556701012;
333,0066528;0,1887726784;333,0066528;0,05781533569;333,0066528;0,002577488776;333,0066528;-0,02214231528;333,0066528;-0,03289691359;333,0066528;-0,03693682328;333,0066528;-0,03124152869;333,0066528;-0,04366653413;333,0066528;-0,0549855493;
331,9924927;0,1791088879;331,9924927;0,05711315572;331,9924927;0,002766632941;331,9924927;-0,02194778994;331,9924927;-0,03234481066;331,9924927;-0,03640597686;331,9924927;-0,03077235445;331,9924927;-0,04298087955;331,9924927;-0,05347768217;
331,0172424;0,1714161336;331,0172424;0,05669476464;331,0172424;0,003958059009;331,0172424;-0,02002314292;331,0172424;-0,03083495423;331,0172424;-0,03485673666;331,0172424;-0,02923924848;331,0172424;-0,04151866958;331,0172424;-0,05264696106;
330,0028381;0,1631613821;330,0028381;0,05694564059;330,0028381;0,00455025211;330,0028381;-0,01923391968;330,0028381;-0,02996446565;330,0028381;-0,03365989402;330,0028381;-0,02805398405;330,0028381;-0,04062023014;330,0028381;-0,05102088675;
328,9882813;0,1556399316;328,9882813;0,0569040291;328,9882813;0,005313970149;328,9882813;-0,01799531467;328,9882813;-0,02830075473;328,9882813;-0,03274387866;328,9882813;-0,0264982786;328,9882813;-0,03895801306;328,9882813;-0,04976489022;
328,0126343;0,1472084969;328,0126343;0,05770773813;328,0126343;0,0070760292;328,0126343;-0,01680775732;328,0126343;-0,02733475529;328,0126343;-0,03080833331;328,0126343;-0,02522954531;328,0126343;-0,03768899664;328,0126343;-0,04779149219;
326,9978638;0,1392680854;326,9978638;0,05968240649;326,9978638;0,008944321424;326,9978638;-0,01389904786;326,9978638;-0,02471978962;326,9978638;-0,02841196395;326,9978638;-0,02256315202;326,9978638;-0,03518232331;326,9978638;-0,0451730527;
325,9829102;0,1320658773;325,9829102;0,06052558497;325,9829102;0,009765714407;325,9829102;-0,01329884306;325,9829102;-0,02368480153;325,9829102;-0,02729668841;325,9829102;-0,02140435018;325,9829102;-0,03428133205;325,9829102;-0,04408952966;
325,0068665;0,1252619475;325,0068665;0,06344376504;325,0068665;0,01206837688;325,0068665;-0,0104621388;325,0068665;-0,02116240561;325,0068665;-0,02577158809;325,0068665;-0,01882620342;325,0068665;-0,03179917485;325,0068665;-0,04100931808;
323,9916687;0,1190513521;323,9916687;0,06533978134;323,9916687;0,01345399953;323,9916687;-0,008821254596;323,9916687;-0,01961616613;323,9916687;-0,02349238656;323,9916687;-0,01660265587;323,9916687;-0,02991053648;323,9916687;-0,03920945153;
323,0154114;0,1115545258;323,0154114;0,06643784791;323,0154114;0,01473531965;323,0154114;-0,008126191795;323,0154114;-0,0187109746;323,0154114;-0,02151822671;323,0154114;-0,01646320894;323,0154114;-0,02870234288;323,0154114;-0,03732034191;
321,9999695;0,1060318351;321,9999695;0,07102924585;321,9999695;0,01770726033;321,9999695;-0,004808214027;321,9999695;-0,01530733611;321,9999695;-0,01936242916;321,9999695;-0,01192239951;321,9999695;-0,02618102916;321,9999695;-0,03376202658;
320,984375;0,1001156196;320,984375;0,07523301989;320,984375;0,02074822225;320,984375;-0,00137278717;320,984375;-0,01224364154;320,984375;-0,01649406366;320,984375;-0,009055112489;320,984375;-0,02268370241;320,984375;-0,03009186871;
320,0077209;0,09580595046;320,0077209;0,07964798063;320,0077209;0,02377680503;320,0077209;0,002496485831;320,0077209;-0,008639751934;320,0077209;-0,01214930788;320,0077209;-0,005228532013;320,0077209;-0,01879427582;320,0077209;-0,02628025785;
318,9918823;0,09019199014;318,9918823;0,08271661401;318,9918823;0,02633463033;318,9918823;0,004602964967;318,9918823;-0,005771175493;318,9918823;-0,0101008825;318,9918823;-0,00258060405;318,9918823;-0,01651624218;318,9918823;-0,02452612109;
318,0149841;0,08536992967;318,0149841;0,08803860843;318,0149841;0,03049394861;318,0149841;0,008755320683;318,0149841;-0,002210823353;318,0149841;-0,006340796128;318,0149841;0,001178892446;318,0149841;-0,01318540238;318,0149841;-0,02015117183;
316,9988708;0,0807017833;316,9988708;0,09256344289;316,9988708;0,03395283222;316,9988708;0,01302321535;316,9988708;0,001755895442;316,9988708;-0,002910679206;316,9988708;0,005733263213;316,9988708;-0,008522802964;316,9988708;-0,0152436588;
315,982666;0,07588652521;315,982666;0,09731498361;315,982666;0,03851694241;315,982666;0,01875166781;315,982666;0,006004749797;315,982666;0,002684109844;315,982666;0,01002537552;315,982666;-0,004093974829;315,982666;-0,01046805177;
315,0054016;0,0719935298;315,0054016;0,1019058228;315,0054016;0,0428541936;315,0054016;0,02192844078;315,0054016;0,01079884451;315,0054016;0,006702544633;315,0054016;0,01480497885;315,0054016;0,0006427580374;315,0054016;-0,005654575769;
313,9888916;0,06713494658;313,9888916;0,1048699617;313,9888916;0,04535553604;313,9888916;0,02372037433;313,9888916;0,01262547541;313,9888916;0,008296688087;313,9888916;0,01816754974;313,9888916;0,00191686058;313,9888916;-0,003072641324;
313,0114136;0,06356172264;313,0114136;0,1090663597;313,0114136;0,05052688345;313,0114136;0,02992991358;313,0114136;0,01831824332;313,0114136;0,0146625936;313,0114136;0,02361108549;313,0114136;0,009358142503;313,0114136;0,003655999899;
311,9946899;0,06015211716;311,9946899;0,1134547964;311,9946899;0,05566743761;311,9946899;0,03553335741;311,9946899;0,0240704827;311,9946899;0,02085377835;311,9946899;0,02903691866;311,9946899;0,01382198092;311,9946899;0,009229008108;
311,0169373;0,05625402927;311,0169373;0,1166347861;311,0169373;0,05946509168;311,0169373;0,03922715038;311,0169373;0,02822820842;311,0169373;0,02439412288;311,0169373;0,03299039602;311,0169373;0,01796934009;311,0169373;0,01359452028;
309,999939;0,05302678421;309,999939;0,1201470643;309,999939;0,06476081163;309,999939;0,04447161034;309,999939;0,03357542679;309,999939;0,02947095595;309,999939;0,03902161494;309,999939;0,02275195345;309,999939;0,01953483745;
308,9828186;0,04981335625;308,9828186;0,1232131571;308,9828186;0,06928595901;308,9828186;0,0500665307;308,9828186;0,03876916319;308,9828186;0,03378763422;308,9828186;0,04399895296;308,9828186;0,02837417275;308,9828186;0,02403866313;
308,0047302;0,04661537707;308,0047302;0,1261805147;308,0047302;0,07332736254;308,0047302;0,05386659503;308,0047302;0,04285653681;308,0047302;0,03908986971;308,0047302;0,04804741964;308,0047302;0,03189601004;308,0047302;0,02914736047;
306,9873962;0,04379495606;306,9873962;0,1293157041;306,9873962;0,07800187171;306,9873962;0,05864286795;306,9873962;0,04770630598;306,9873962;0,04363335297;306,9873962;0,05292091891;306,9873962;0,03722782806;306,9873962;0,03371642902;
306,0090332;0,04167739674;306,0090332;0,132327199;306,0090332;0,08188059926;306,0090332;0,06355216354;306,0090332;0,05216118321;306,0090332;0,04803651944;306,0090332;0,05805170909;306,0090332;0,04180110246;306,0090332;0,03847426176;
304,9914246;0,03938578814;304,9914246;0,1347206682;304,9914246;0,08552451432;304,9914246;0,06712917238;304,9914246;0,05645650625;304,9914246;0,0519724004;304,9914246;0,06236590818;304,9914246;0,04629675299;304,9914246;0,04319417477;
304,0128479;0,03803664818;304,0128479;0,1367879212;304,0128479;0,08892434835;304,0128479;0,07046215236;304,0128479;0,05958886445;304,0128479;0,05575027689;304,0128479;0,06575279683;304,0128479;0,0490963906;304,0128479;0,04670126364;
302,9950256;0,03638464957;302,9950256;0,1378215253;302,9950256;0,09209056944;302,9950256;0,0741089955;302,9950256;0,06383170933;302,9950256;0,05919392034;302,9950256;0,06857560575;302,9950256;0,05197770894;302,9950256;0,05011510476;
302,0162048;0,03552175686;302,0162048;0,1395728737;302,0162048;0,09444458783;302,0162048;0,07649540901;302,0162048;0,06559450179;302,0162048;0,06174459681;302,0162048;0,07190918177;302,0162048;0,05465435982;302,0162048;0,05386615545;
300,9981079;0,03418849781;300,9981079;0,1397404224;300,9981079;0,0957859084;300,9981079;0,07805313915;300,9981079;0,0665961802;300,9981079;0,0625243783;300,9981079;0,07321741432;300,9981079;0,05609682575;300,9981079;0,05500368029;
300,0190735;0,0336746648;300,0190735;0,1400714219;300,0190735;0,09709756076;300,0190735;0,07886021584;300,0190735;0,06815329939;300,0190735;0,06433003396;300,0190735;0,07474008203;300,0190735;0,05769617856;300,0190735;0,05705248937;
299,0007629;0,03312291205;299,0007629;0,1396431625;299,0007629;0,0975311324;299,0007629;0,07944413275;299,0007629;0,06880669296;299,0007629;0,06505923718;299,0007629;0,0748795718;299,0007629;0,0580069162;299,0007629;0,05740347877;
297,9822998;0,0321890451;297,9822998;0,1390191317;297,9822998;0,09766270965;297,9822998;0,07988568395;297,9822998;0,06880156696;297,9822998;0,06499236822;297,9822998;0,07534153759;297,9822998;0,05825478956;297,9822998;0,058578372;
297,0028992;0,03066431731;297,0028992;0,136914596;297,0028992;0,09595066309;297,0028992;0,07789156586;297,0028992;0,06704742461;297,0028992;0,06319054216;297,0028992;0,07381168008;297,0028992;0,05664202943;297,0028992;0,05722391605;
295,9842224;0,0290915817;295,9842224;0,1347923279;295,9842224;0,09415636957;295,9842224;0,07585442811;295,9842224;0,06484327465;295,9842224;0,06118270382;295,9842224;0,07174807787;295,9842224;0,05467405915;295,9842224;0,05513973534;
295,0046387;0,02881833538;295,0046387;0,1327107698;295,0046387;0,09268090129;295,0046387;0,07453959435;295,0046387;0,06366038322;295,0046387;0,05976890028;295,0046387;0,07062278688;295,0046387;0,05338893086;295,0046387;0,05399710312;
293,9856873;0,02703834511;293,9856873;0,1292513162;293,9856873;0,08930763602;293,9856873;0,07064191252;293,9856873;0,05982694775;293,9856873;0,05619350821;293,9856873;0,06683991849;293,9856873;0,04974885285;293,9856873;0,05035543442;
293,0058289;0,02641332708;293,0058289;0,1253566295;293,0058289;0,08603875339;293,0058289;0,06737949699;293,0058289;0,05644916371;293,0058289;0,05275883898;293,0058289;0,06347923726;293,0058289;0,04616781697;293,0058289;0,04773363844;
291,9866638;0,02592803352;291,9866638;0,1206548214;291,9866638;0,08224661648;291,9866638;0,06399083883;291,9866638;0,05293647572;291,9866638;0,04912682623;291,9866638;0,05950941145;291,9866638;0,04273424298;291,9866638;0,04478212073;
291,0065918;0,02532085404;291,0065918;0,1161332577;291,0065918;0,07836202532;291,0065918;0,05943612009;291,0065918;0,04876740277;291,0065918;0,04480706155;291,0065918;0,05561841652;291,0065918;0,03854299709;291,0065918;0,04118955508;
289,9872131;0,02300669812;289,9872131;0,1103282496;289,9872131;0,07282157987;289,9872131;0,05360905454;289,9872131;0,0424939543;289,9872131;0,03888009861;289,9872131;0,04966543242;289,9872131;0,03253765404;289,9872131;0,03538690507;
289,006897;0,02291707322;289,006897;0,1049729288;289,006897;0,06841691583;289,006897;0,04939555377;289,006897;0,03828146309;289,006897;0,03470105678;289,006897;0,0453004241;289,006897;0,02808505483;289,006897;0,0317026861;
287,9873047;0,02192318626;287,9873047;0,09989000857;287,9873047;0,06363160908;287,9873047;0,04443060234;287,9873047;0,03318465874;287,9873047;0,02963302284;287,9873047;0,04022110254;287,9873047;0,02322469838;287,9873047;0,02776218764;
287,0067749;0,02142661996;287,0067749;0,09498354793;287,0067749;0,05832279101;287,0067749;0,0393941775;287,0067749;0,02821768448;287,0067749;0,02455685474;287,0067749;0,03532967344;287,0067749;0,01820366643;287,0067749;0,02394814044;
285,9869385;0,0191197563;285,9869385;0,08897800744;285,9869385;0,05269214511;285,9869385;0,03306508437;285,9869385;0,02201307006;285,9869385;0,01834905334;285,9869385;0,02900354378;285,9869385;0,01197023038;285,9869385;0,01824245788;
285,0061951;0,01866232045;285,0061951;0,08366201073;285,0061951;0,04755722359;285,0061951;0,02785323188;285,0061951;0,01653005183;285,0061951;0,01304266043;285,0061951;0,02352098003;285,0061951;0,006652862299;285,0061951;0,01397804543;
283,986084;0,01778171211;283,986084;0,07909562439;283,986084;0,04297840595;283,986084;0,02294706367;283,986084;0,01174222119;283,986084;0,007934464142;283,986084;0,01862103306;283,986084;0,001604655175;283,986084;0,009643604048;
283,0051575;0,0194095429;283,0051575;0,0745632872;283,0051575;0,03856316581;283,0051575;0,01898533478;283,0051575;0,0075130146;283,0051575;0,003759543877;283,0051575;0,01412887033;283,0051575;-0,00277180667;283,0051575;0,007273513358;
281,9848633;0,01961247437;281,9848633;0,06984253973;281,9848633;0,0333911106;281,9848633;0,01350689679;281,9848633;0,001979448134;281,9848633;-0,001704967464;281,9848633;0,008683403954;281,9848633;-0,00822958257;281,9848633;0,00203320221;
281,0036621;0,0196390152;281,0036621;0,06597593427;281,0036621;0,02912438288;281,0036621;0,008560620248;281,0036621;-0,003046114463;281,0036621;-0,006802194286;281,0036621;0,003858933691;281,0036621;-0,01332023274;281,0036621;-0,001789841917;
279,9831238;0,02169615217;279,9831238;0,0622209385;279,9831238;0,02421716414;279,9831238;0,003482620232;279,9831238;-0,007963715121;279,9831238;-0,0118042659;279,9831238;-0,00137810281;279,9831238;-0,01850696839;279,9831238;-0,005210423842;
279,0017395;0,02451185137;279,0017395;0,05915354565;279,0017395;0,02073307149;279,0017395;-0,0002865148999;279,0017395;-0,01191695966;279,0017395;-0,01578367501;279,0017395;-0,005289040972;279,0017395;-0,02247899771;279,0017395;-0,008180862293;
277,9809875;0,02775233611;277,9809875;0,05629634485;277,9809875;0,01699784398;277,9809875;-0,004155360162;277,9809875;-0,01595577784;277,9809875;-0,01983137429;277,9809875;-0,009503253736;277,9809875;-0,02664462104;277,9809875;-0,0110735409;
276,9993896;0,03139417619;276,9993896;0,05361664295;276,9993896;0,01250983123;276,9993896;-0,0088178562;276,9993896;-0,02079854533;276,9993896;-0,02459672093;276,9993896;-0,01447619125;276,9993896;-0,0315088369;276,9993896;-0,0149911046;
276,0177002;0,03511301056;276,0177002;0,05061412975;276,0177002;0,008615485393;276,0177002;-0,01318615582;276,0177002;-0,02536435053;276,0177002;-0,02933265269;276,0177002;-0,01879903488;276,0177002;-0,036297746;276,0177002;-0,01827149466;
274,9966125;0,04059119895;274,9966125;0,04868191481;274,9966125;0,004704746418;274,9966125;-0,01747415587;274,9966125;-0,02991913818;274,9966125;-0,03394678608;274,9966125;-0,02377960272;274,9966125;-0,04124577716;274,9966125;-0,02217744291;
274,014679;0,04583401605;274,014679;0,04737496004;274,014679;0,002134226961;274,014679;-0,02024353482;274,014679;-0,03269922361;274,014679;-0,03705392778;274,014679;-0,02676720731;274,014679;-0,04410337284;274,014679;-0,02406971343;
272,9933472;0,05232195929;272,9933472;0,04671850428;272,9933472;-0,0007667898899;272,9933472;-0,02334041707;272,9933472;-0,03624983877;272,9933472;-0,04024296626;272,9933472;-0,03022744134;272,9933472;-0,04776088521;272,9933472;-0,02697637305;
272,0112305;0,05997902527;272,0112305;0,04658223689;272,0112305;-0,002300130902;272,0112305;-0,02500179596;272,0112305;-0,0380115658;272,0112305;-0,04219136387;272,0112305;-0,03209686652;272,0112305;-0,04964465648;272,0112305;-0,02755215019;
270,9897156;0,06619191915;270,9897156;0,04623973742;270,9897156;-0,00407535769;270,9897156;-0,02763892338;270,9897156;-0,04096885398;270,9897156;-0,04511514679;270,9897156;-0,03474348411;270,9897156;-0,05267608538;270,9897156;-0,03089595214;
270,0073853;0,07177562267;270,0073853;0,04556673393;270,0073853;-0,006506992504;270,0073853;-0,03016480431;270,0073853;-0,04406137019;270,0073853;-0,04808361828;270,0073853;-0,03819751367;270,0073853;-0,0563191101;270,0073853;-0,03103166074;
268,9855957;0,08268636465;268,9855957;0,04742132872;268,9855957;-0,006411047187;268,9855957;-0,03058334626;268,9855957;-0,04426349327;268,9855957;-0,04907243699;268,9855957;-0,03873290122;268,9855957;-0,05686165392;268,9855957;-0,02913633548;
268,0030823;0,09193274379;268,0030823;0,04816977307;268,0030823;-0,007199099287;268,0030823;-0,03172752261;268,0030823;-0,04544787109;268,0030823;-0,05010311678;268,0030823;-0,03999297693;268,0030823;-0,05810470507;268,0030823;-0,02872061171;
266,9811096;0,1005569473;266,9811096;0,04968487844;266,9811096;-0,0074958154;266,9811096;-0,0319807753;266,9811096;-0,04601715133;266,9811096;-0,05067609623;266,9811096;-0,04052153602;266,9811096;-0,05887112767;266,9811096;-0,02835464105;
265,9983521;0,1046913117;265,9983521;0,04867667332;265,9983521;-0,009401787072;265,9983521;-0,03448145837;265,9983521;-0,04877598211;265,9983521;-0,05367945135;265,9983521;-0,04311835021;265,9983521;-0,06195653975;265,9983521;-0,03040762804;
265,0155334;0,1124970168;265,0155334;0,05035302043;265,0155334;-0,008285560645;265,0155334;-0,0339407064;265,0155334;-0,04795206711;265,0155334;-0,05325360596;265,0155334;-0,04281447083;265,0155334;-0,06189863011;265,0155334;-0,02771149576;
263,9932556;0,1201232001;263,9932556;0,05223580077;263,9932556;-0,007164115552;263,9932556;-0,03213052452;263,9932556;-0,04696645215;263,9932556;-0,05123102292;263,9932556;-0,04181847349;263,9932556;-0,06063137949;263,9932556;-0,02528518066;
263,0101624;0,1259099543;263,0101624;0,0545534417;263,0101624;-0,004832943901;263,0101624;-0,02998538874;263,0101624;-0,04432894662;263,0101624;-0,04969591275;263,0101624;-0,03963335976;263,0101624;-0,05846152455;263,0101624;-0,02344971523;
261,9877014;0,1309174895;261,9877014;0,05711590499;261,9877014;-0,002308061579;261,9877014;-0,02805296518;261,9877014;-0,04211623967;261,9877014;-0,04770670831;261,9877014;-0,03736590222;261,9877014;-0,0567828007;261,9877014;-0,02119825222;
261,0044556;0,1369556487;261,0044556;0,05968501791;261,0044556;0,001826258376;261,0044556;-0,0230205562;261,0044556;-0,0379018411;261,0044556;-0,04371639341;261,0044556;-0,03324440494;261,0044556;-0,05251756683;261,0044556;-0,01565105468;
259,9817505;0,1397978216;259,9817505;0,06170407683;259,9817505;0,003229526337;259,9817505;-0,02165123448;259,9817505;-0,03717099503;259,9817505;-0,04228352755;259,9817505;-0,03195311874;259,9817505;-0,05173032731;259,9817505;-0,01380502246;
258,998291;0,13971439;258,998291;0,06187624484;258,998291;0,004054750782;258,998291;-0,02174657956;258,998291;-0,03658323362;258,998291;-0,04197845235;258,998291;-0,03194927052;258,998291;-0,05179416016;258,998291;-0,01251520216;
258,0147095;0,1432864517;258,0147095;0,0659167245;258,0147095;0,01072998438;258,0147095;-0,01666085422;258,0147095;-0,03129784763;258,0147095;-0,03646015003;258,0147095;-0,02560743131;258,0147095;-0,04639422894;258,0147095;-0,004654325079;
256,9917297;0,1471713334;256,9917297;0,07066268474;256,9917297;0,01594579779;256,9917297;-0,009739072993;256,9917297;-0,02473226003;256,9917297;-0,03066107258;256,9917297;-0,01873353682;256,9917297;-0,04004160687;256,9917297;0,0006634980091;
256,0079651;0,1514041722;256,0079651;0,07560434937;256,0079651;0,02176217362;256,0079651;-0,003333504545;256,0079651;-0,01755048521;256,0079651;-0,02365641482;256,0079651;-0,01286148932;256,0079651;-0,03353966773;256,0079651;0,00694409851;
254,9847412;0,1563099325;254,9847412;0,08301533014;254,9847412;0,0326372385;254,9847412;0,006487846375;254,9847412;-0,007928792387;254,9847412;-0,01397089381;254,9847412;-0,003993801307;254,9847412;-0,0223693084;254,9847412;0,01643839292;
254,000824;0,1598489583;254,000824;0,08990634978;254,000824;0,04131798819;254,000824;0,01672405377;254,000824;0,001139258966;254,000824;-0,005138340872;254,000824;0,006579216104;254,000824;-0,01516742259;254,000824;0,02786355466;
253,0167542;0,1656421274;253,0167542;0,09837840497;253,0167542;0,05225970969;253,0167542;0,02946821228;253,0167542;0,01414526347;253,0167542;0,007757417858;253,0167542;0,02040216513;253,0167542;-0,003056396497;253,0167542;0,04352171347;
